Sport,Date,Time,Season,ToG,HomeTeam,AwayTeam,FTHG,FTAG,W,OVER/UNDER,AH,TG,Draw,DHS,DAS,1qHS,1qAS,1qR,MH,MA,PH,PA,B365H,B365A
Basket,31/01/2015,00:00,2014/2015,Regular,Philadelphia 76ers,Minnesota Timberwolves,103,94,H,U,9,197,,,,26,28,A,2.2,1.68,2.19,1.76,2.35,1.64
Basket,30/01/2015,12:30,2014/2015,Regular,Los Angeles Lakers,Chicago Bulls,123,118,H,O,5,241,OT,98,98,28,19,H,4.45,1.25,4.69,1.23,4.5,1.22
Basket,30/01/2015,01:00,2014/2015,Regular,Memphis Grizzlies,Denver Nuggets,99,69,H,U,30,168,,,,26,11,H,1.16,6.2,1.17,5.8,1.16,5.5
Basket,30/01/2015,00:00,2014/2015,Regular,Indiana Pacers,New York Knicks,103,82,H,U,21,185,,,,22,29,A,1.29,4.05,1.28,4.14,1.27,3.9
Basket,30/01/2015,00:00,2014/2015,Regular,Orlando Magic,Milwaukee Bucks,100,115,A,U,15,215,,,,18,28,A,2.64,1.58,2.58,1.57,2.6,1.55
Basket,29/01/2015,03:30,2014/2015,Regular,Phoenix Suns,Washington Wizards,106,98,H,U,8,204,,,,29,17,H,1.52,2.91,1.52,2.73,1.44,2.85
Basket,29/01/2015,02:00,2014/2015,Regular,Utah Jazz,Los Angeles Clippers,89,94,A,U,5,183,,,,26,24,H,3.78,1.34,3.64,1.33,3.6,1.31
Basket,29/01/2015,01:30,2014/2015,Regular,San Antonio Spurs,Charlotte Hornets,95,86,H,U,9,181,,,,27,19,H,1.08,8.2,1.07,10.75,1.06,10
Basket,29/01/2015,01:00,2014/2015,Regular,Atlanta Hawks,Brooklyn Nets,113,102,H,U,11,215,,,,30,27,H,1.06,9,1.07,10.75,1.06,10.5
Basket,29/01/2015,01:00,2014/2015,Regular,Houston Rockets,Dallas Mavericks,99,94,H,U,5,193,,,,24,25,A,1.58,2.62,1.56,2.59,1.57,2.55
Basket,29/01/2015,01:00,2014/2015,Regular,Minnesota Timberwolves,Boston Celtics,110,98,H,U,12,208,,,,26,22,H,2.71,1.56,2.62,1.56,2.6,1.55
Basket,29/01/2015,01:00,2014/2015,Regular,New Orleans Pelicans,Denver Nuggets,85,93,A,U,8,178,,,,17,28,A,1.38,3.1,1.39,3.27,1.37,3.2
Basket,29/01/2015,01:00,2014/2015,Regular,New York Knicks,Oklahoma City Thunder,100,92,H,U,8,192,,,,20,19,H,5,1.23,4.9,1.22,4.75,1.2
Basket,29/01/2015,00:30,2014/2015,Regular,Toronto Raptors,Sacramento Kings,119,102,H,O,17,221,,,,26,22,H,1.34,3.78,1.33,3.69,1.3,3.65
Basket,29/01/2015,00:00,2014/2015,Regular,Cleveland Cavaliers,Portland Trail Blazers,99,94,H,U,5,193,,,,31,21,H,1.47,3,1.46,2.94,1.43,2.9
Basket,29/01/2015,00:00,2014/2015,Regular,Philadelphia 76ers,Detroit Pistons,89,69,H,U,20,158,,,,28,16,H,3.86,1.34,3.64,1.33,3.6,1.31
Basket,28/01/2015,03:30,2014/2015,Regular,Golden State Warriors,Chicago Bulls,111,113,A,O,2,224,OT,107,107,35,29,H,1.17,5.1,1.19,5.42,1.19,5
Basket,28/01/2015,03:30,2014/2015,Regular,Los Angeles Lakers,Washington Wizards,92,98,A,U,6,190,,,,31,24,H,4.1,1.24,4.33,1.26,4.25,1.23
Basket,28/01/2015,01:30,2014/2015,Regular,Dallas Mavericks,Memphis Grizzlies,90,109,A,U,19,199,,,,24,24,D,1.38,2.65,1.46,2.94,1.44,2.85
Basket,28/01/2015,00:30,2014/2015,Regular,Detroit Pistons,Cleveland Cavaliers,95,103,A,U,8,198,,,,19,17,H,3.78,1.27,3.97,1.29,3.9,1.27
Basket,28/01/2015,00:30,2014/2015,Regular,Miami Heat,Milwaukee Bucks,102,109,A,U,7,211,,,,29,30,A,1.56,2.47,1.6,2.5,1.6,2.45
Basket,28/01/2015,00:00,2014/2015,Regular,Indiana Pacers,Toronto Raptors,91,104,A,U,13,195,,,,28,21,H,2.43,1.57,2.49,1.61,2.45,1.6
Basket,27/01/2015,03:30,2014/2015,Regular,Los Angeles Clippers,Denver Nuggets,102,98,H,U,4,200,,,,20,31,A,1.1,9,1.09,9.16,1.07,9
Basket,27/01/2015,02:00,2014/2015,Regular,Utah Jazz,Boston Celtics,90,99,A,U,9,189,,,,17,17,D,1.28,4.05,1.28,4.1,1.26,4
Basket,27/01/2015,01:00,2014/2015,Regular,Memphis Grizzlies,Orlando Magic,103,94,H,U,9,197,,,,34,29,H,1.09,9,1.09,9.16,1.07,9
Basket,27/01/2015,01:00,2014/2015,Regular,New Orleans Pelicans,Philadelphia 76ers,99,74,H,U,25,173,,,,30,19,H,1.07,10,1.08,10.25,1.06,10
Basket,27/01/2015,01:00,2014/2015,Regular,Oklahoma City Thunder,Minnesota Timberwolves,92,84,H,U,8,176,,,,25,19,H,1.05,11,1.04,15,1.03,15
Basket,26/01/2015,02:30,2014/2015,Regular,Los Angeles Lakers,Houston Rockets,87,99,A,U,12,186,,,,15,30,A,4.05,1.24,4.26,1.27,4,1.26
Basket,26/01/2015,01:00,2014/2015,Regular,Denver Nuggets,Washington Wizards,115,117,A,O,2,232,OT,105,105,26,28,A,2.23,1.66,2.24,1.73,2.2,1.71
Basket,26/01/2015,01:00,2014/2015,Regular,Golden State Warriors,Boston Celtics,114,111,H,O,3,225,,,,30,23,H,1.03,10.6,1.02,25,1.01,17.5
Basket,26/01/2015,00:00,2014/2015,Regular,San Antonio Spurs,Milwaukee Bucks,101,95,H,U,6,196,,,,21,24,A,1.14,7.2,1.13,6.98,1.11,6.75
Basket,26/01/2015,00:00,2014/2015,Regular,Toronto Raptors,Detroit Pistons,114,110,H,O,4,224,,,,26,25,H,1.32,3.74,1.37,3.39,1.29,3.7
Basket,25/01/2015,23:00,2014/2015,Regular,Atlanta Hawks,Minnesota Timberwolves,112,100,H,U,12,212,,,,25,24,H,1.03,24,1.02,31,1.01,18
Basket,25/01/2015,23:00,2014/2015,Regular,New Orleans Pelicans,Dallas Mavericks,109,106,H,U,3,215,,,,25,22,H,2.23,1.77,2.18,1.77,2.25,1.68
Basket,25/01/2015,23:00,2014/2015,Regular,Orlando Magic,Indiana Pacers,99,106,A,U,7,205,,,,27,24,H,2.14,1.72,2.18,1.77,2.1,1.76
Basket,25/01/2015,23:00,2014/2015,Regular,Phoenix Suns,Los Angeles Clippers,100,120,A,O,20,220,,,,16,23,A,2.2,1.68,2.36,1.67,2.3,1.66
Basket,25/01/2015,20:30,2014/2015,Regular,Cleveland Cavaliers,Oklahoma City Thunder,108,98,H,U,10,206,,,,20,26,A,1.6,2.38,1.61,2.47,1.6,2.45
Basket,25/01/2015,18:00,2014/2015,Regular,Chicago Bulls,Miami Heat,84,96,A,U,12,180,,,,20,26,A,1.22,4.8,1.22,4.85,1.22,4.5
Basket,25/01/2015,03:00,2014/2015,Regular,Portland Trail Blazers,Washington Wizards,103,96,H,U,7,199,,,,20,32,A,2.37,1.6,2.75,1.51,2.8,1.45
Basket,25/01/2015,02:00,2014/2015,Regular,Utah Jazz,Brooklyn Nets,108,73,H,U,35,181,,,,25,21,H,1.59,2.58,1.58,2.55,1.57,2.55
Basket,25/01/2015,01:00,2014/2015,Regular,Memphis Grizzlies,Philadelphia 76ers,101,83,H,U,18,184,,,,27,21,H,1.03,18.5,1.03,19,1.02,17
Basket,25/01/2015,00:30,2014/2015,Regular,Milwaukee Bucks,Detroit Pistons,101,86,H,U,15,187,,,,23,28,A,,,2.12,1.81,2.1,1.76
Basket,25/01/2015,00:00,2014/2015,Regular,Charlotte Hornets,New York Knicks,76,71,H,U,5,147,,,,16,23,A,1.22,5.1,1.22,4.93,1.2,4.75
Basket,24/01/2015,03:30,2014/2015,Regular,Golden State Warriors,Sacramento Kings,126,101,H,O,25,227,,,,34,25,H,1.05,8,1.04,15.5,1.03,15
Basket,24/01/2015,02:00,2014/2015,Regular,Denver Nuggets,Boston Celtics,99,100,A,U,1,199,,,,28,20,H,1.23,4.9,1.23,4.8,1.22,4.5
Basket,24/01/2015,02:00,2014/2015,Regular,Phoenix Suns,Houston Rockets,111,113,A,O,2,224,,,,24,32,A,1.76,2.07,1.79,2.15,1.76,2.1
Basket,24/01/2015,01:30,2014/2015,Regular,San Antonio Spurs,Los Angeles Lakers,99,85,H,U,14,184,,,,31,15,H,1.07,8,1.05,13,1.05,12.25
Basket,24/01/2015,01:00,2014/2015,Regular,Dallas Mavericks,Chicago Bulls,98,102,A,U,4,200,,,,21,30,A,1.36,3.58,1.33,3.64,1.32,3.5
Basket,24/01/2015,01:00,2014/2015,Regular,Minnesota Timberwolves,New Orleans Pelicans,84,92,A,U,8,176,,,,20,24,A,3.8,1.33,3.73,1.32,3.6,1.31
Basket,24/01/2015,00:30,2014/2015,Regular,Atlanta Hawks,Oklahoma City Thunder,103,93,H,U,10,196,,,,23,30,A,1.6,2.38,1.57,2.58,1.54,2.65
Basket,24/01/2015,00:30,2014/2015,Regular,Cleveland Cavaliers,Charlotte Hornets,129,90,H,O,39,219,,,,33,13,H,1.18,5,1.19,5.35,1.16,5.5
Basket,24/01/2015,00:30,2014/2015,Regular,Miami Heat,Indiana Pacers,89,87,H,U,2,176,,,,26,18,H,1.6,2.57,1.58,2.56,1.57,2.55
Basket,24/01/2015,00:30,2014/2015,Regular,New York Knicks,Orlando Magic,113,106,H,O,7,219,,,,20,26,A,2.15,1.71,2.24,1.73,2.2,1.71
Basket,24/01/2015,00:00,2014/2015,Regular,Philadelphia 76ers,Toronto Raptors,86,91,A,U,5,177,,,,30,22,H,7.5,1.11,7.04,1.13,7,1.11
Basket,23/01/2015,03:30,2014/2015,Regular,Los Angeles Clippers,Brooklyn Nets,123,84,H,U,39,207,,,,34,23,H,1.11,6.7,1.13,7.38,1.11,7
Basket,23/01/2015,03:00,2014/2015,Regular,Portland Trail Blazers,Boston Celtics,89,90,A,U,1,179,,,,19,23,A,1.35,3.66,1.34,3.6,1.28,3.75
Basket,23/01/2015,01:00,2014/2015,Regular,Chicago Bulls,San Antonio Spurs,104,81,H,U,23,185,,,,21,22,A,2.8,1.45,2.9,1.47,3.1,1.4
Basket,23/01/2015,01:00,2014/2015,Regular,Milwaukee Bucks,Utah Jazz,99,101,A,U,2,200,,,,16,26,A,1.3,3.5,1.3,3.95,1.26,4
Basket,22/01/2015,03:30,2014/2015,Regular,Golden State Warriors,Houston Rockets,126,113,H,O,13,239,,,,32,29,H,1.28,3.94,1.3,3.95,1.27,3.8
Basket,22/01/2015,04:00,2014/2015,Regular,Sacramento Kings,Brooklyn Nets,100,103,A,U,3,203,,,,24,36,A,1.43,2.9,1.43,3.05,1.41,3
Basket,22/01/2015,02:00,2014/2015,Regular,Phoenix Suns,Portland Trail Blazers,118,113,H,O,5,231,,,,40,29,H,1.41,3.28,1.39,3.29,1.36,3.25
Basket,22/01/2015,01:00,2014/2015,Regular,Memphis Grizzlies,Toronto Raptors,92,86,H,U,6,178,,,,16,16,D,1.49,2.67,1.5,2.81,1.47,2.75
Basket,22/01/2015,01:00,2014/2015,Regular,Minnesota Timberwolves,Dallas Mavericks,75,98,A,U,23,173,,,,21,24,A,4.7,1.24,4.61,1.24,4.1,1.25
Basket,22/01/2015,01:00,2014/2015,Regular,New Orleans Pelicans,Los Angeles Lakers,96,80,H,U,16,176,,,,22,20,H,1.3,4.05,1.29,3.97,1.27,3.8
Basket,22/01/2015,01:00,2014/2015,Regular,Washington Wizards,Oklahoma City Thunder,103,105,A,U,2,208,OT,92,92,31,26,H,1.81,2.01,1.81,2.12,1.76,2.1
Basket,22/01/2015,00:30,2014/2015,Regular,Atlanta Hawks,Indiana Pacers,110,91,H,U,19,201,,,,25,21,H,1.14,6.7,1.14,6.87,1.12,6.5
Basket,22/01/2015,03:30,2014/2015,Regular,Detroit Pistons,Orlando Magic,128,118,H,O,10,246,,,,35,24,H,1.27,4.4,1.25,4.42,1.25,4.2
Basket,22/01/2015,00:00,2014/2015,Regular,Charlotte Hornets,Miami Heat,78,76,H,U,2,154,,,,25,17,H,1.49,2.94,1.43,3.05,1.44,2.85
Basket,22/01/2015,00:00,2014/2015,Regular,Cleveland Cavaliers,Utah Jazz,106,92,H,U,14,198,,,,31,20,H,1.16,5.4,1.17,5.98,1.14,6
Basket,22/01/2015,00:00,2014/2015,Regular,Philadelphia 76ers,New York Knicks,91,98,A,U,7,189,,,,18,18,D,1.83,2.14,1.81,2.12,1.8,2.05
Basket,21/01/2015,02:00,2014/2015,Regular,Denver Nuggets,San Antonio Spurs,99,109,A,U,10,208,,,,20,20,D,3.82,1.32,4.11,1.28,3.9,1.27
Basket,21/01/2015,00:30,2014/2015,Regular,Miami Heat,Oklahoma City Thunder,86,94,A,U,8,180,,,,27,24,H,3.36,1.41,3.3,1.39,3.25,1.36
Basket,20/01/2015,03:00,2014/2015,Regular,Phoenix Suns,Los Angeles Lakers,115,100,H,U,15,215,,,,26,26,D,1.18,6,1.18,5.65,1.16,5.5
Basket,20/01/2015,03:00,2014/2015,Regular,Portland Trail Blazers,Sacramento Kings,98,94,H,U,4,192,,,,23,31,A,1.16,6.7,1.15,6.45,1.13,6.25
Basket,20/01/2015,01:00,2014/2015,Regular,Milwaukee Bucks,Toronto Raptors,89,92,A,U,3,181,,,,25,22,H,1.98,1.83,2.04,1.87,2.05,1.8
Basket,20/01/2015,00:30,2014/2015,Regular,Cleveland Cavaliers,Chicago Bulls,108,94,H,U,14,202,,,,24,19,H,,,1.67,2.36,1.62,2.4
Basket,19/01/2015,22:30,2014/2015,Regular,Houston Rockets,Indiana Pacers,110,98,H,U,12,208,,,,29,21,H,1.2,5.7,1.18,5.65,1.16,5.5
Basket,19/01/2015,22:30,2014/2015,Regular,New York Knicks,New Orleans Pelicans,99,92,H,U,7,191,,,,22,16,H,3.46,1.38,3.48,1.36,3.4,1.33
Basket,19/01/2015,22:00,2014/2015,Regular,Memphis Grizzlies,Dallas Mavericks,95,103,A,U,8,198,,,,16,25,A,1.67,2.4,1.67,2.36,1.64,2.35
Basket,19/01/2015,21:00,2014/2015,Regular,Golden State Warriors,Denver Nuggets,122,79,H,U,43,201,,,,25,15,H,1.08,11.5,1.07,10.75,1.07,9.5
Basket,19/01/2015,20:30,2014/2015,Regular,Los Angeles Clippers,Boston Celtics,102,93,H,U,9,195,,,,23,17,H,1.1,9.5,1.1,8.95,1.08,8.5
Basket,19/01/2015,19:30,2014/2015,Regular,Atlanta Hawks,Detroit Pistons,93,82,H,U,11,175,,,,16,12,H,1.29,4.3,1.27,4.18,1.26,4
Basket,19/01/2015,19:00,2014/2015,Regular,Charlotte Hornets,Minnesota Timberwolves,105,80,H,U,25,185,,,,23,20,H,1.55,2.7,1.5,2.8,1.47,2.75
Basket,19/01/2015,19:00,2014/2015,Regular,Washington Wizards,Philadelphia 76ers,111,76,H,U,35,187,,,,27,14,H,1.07,13,1.06,11.75,1.06,10.5
Basket,19/01/2015,00:00,2014/2015,Regular,San Antonio Spurs,Utah Jazz,89,69,H,U,20,158,,,,23,15,H,1.12,6.6,1.13,7.22,1.11,7
Basket,18/01/2015,23:00,2014/2015,Regular,Orlando Magic,Oklahoma City Thunder,99,127,A,O,28,226,,,,20,37,A,4.65,1.2,4.93,1.22,4.75,1.2
Basket,18/01/2015,20:30,2014/2015,Regular,Toronto Raptors,New Orleans Pelicans,93,95,A,U,2,188,,,,14,21,A,1.24,4.45,1.27,4.18,1.27,3.8
Basket,18/01/2015,03:00,2014/2015,Regular,Sacramento Kings,Los Angeles Clippers,108,117,A,O,9,225,,,,28,28,D,,,3.45,1.36,3.35,1.34
Basket,18/01/2015,02:00,2014/2015,Regular,Denver Nuggets,Minnesota Timberwolves,105,113,A,O,8,218,,,,25,37,A,1.11,6.7,1.13,7.38,1.1,7.5
Basket,18/01/2015,02:00,2014/2015,Regular,Memphis Grizzlies,Portland Trail Blazers,102,98,H,U,4,200,,,,30,23,H,1.69,2.31,1.72,2.25,1.68,2.25
Basket,18/01/2015,02:00,2014/2015,Regular,Brooklyn Nets,Washington Wizards,90,99,A,U,9,189,,,,26,23,H,2.64,1.49,2.73,1.52,2.7,1.5
Basket,18/01/2015,01:00,2014/2015,Regular,Chicago Bulls,Atlanta Hawks,99,107,A,U,8,206,,,,16,24,A,2.21,1.68,2.33,1.68,2.3,1.66
Basket,18/01/2015,01:00,2014/2015,Regular,Houston Rockets,Golden State Warriors,106,131,A,O,25,237,,,,31,31,D,1.7,2.17,1.71,2.27,1.68,2.25
Basket,18/01/2015,00:30,2014/2015,Regular,Detroit Pistons,Philadelphia 76ers,107,89,H,U,18,196,,,,31,21,H,1.09,2.14,1.08,10.25,1.07,9.5
Basket,18/01/2015,00:00,2014/2015,Regular,Charlotte Hornets,Indiana Pacers,80,71,H,U,9,151,OT,68,68,17,21,A,1.81,2.1,1.81,2.11,1.76,2.1
Basket,17/01/2015,03:30,2014/2015,Regular,Los Angeles Clippers,Cleveland Cavaliers,121,126,A,O,5,247,,,,33,28,H,1.25,4.05,1.25,4.42,1.23,4.25
Basket,17/01/2015,03:00,2014/2015,Regular,Sacramento Kings,Miami Heat,83,95,A,U,12,178,,,,22,26,A,1.58,2.51,1.59,2.53,1.6,2.45
Basket,17/01/2015,02:00,2014/2015,Regular,Phoenix Suns,Minnesota Timberwolves,110,99,H,U,11,209,,,,32,27,H,1.08,10.5,1.06,12.25,1.05,11
Basket,17/01/2015,02:00,2014/2015,Regular,Utah Jazz,Los Angeles Lakers,94,85,H,U,9,179,,,,28,23,H,1.3,4.1,1.29,4,1.27,3.8
Basket,17/01/2015,01:30,2014/2015,Regular,Dallas Mavericks,Denver Nuggets,97,89,H,U,8,186,,,,29,24,H,1.26,4.2,1.27,4.26,1.26,4
Basket,17/01/2015,01:30,2014/2015,Regular,San Antonio Spurs,Portland Trail Blazers,110,96,H,U,14,206,,,,35,28,H,1.51,2.74,1.52,2.73,1.54,2.65
Basket,17/01/2015,01:00,2014/2015,Regular,Oklahoma City Thunder,Golden State Warriors,127,115,H,O,12,242,,,,33,35,A,2.23,1.77,2.2,1.75,2.2,1.71
Basket,17/01/2015,00:30,2014/2015,Regular,Boston Celtics,Chicago Bulls,103,119,A,O,16,222,,,,24,22,H,2.71,1.48,2.82,1.49,2.8,1.45
Basket,17/01/2015,00:30,2014/2015,Regular,Toronto Raptors,Atlanta Hawks,89,110,A,U,21,199,,,,19,24,A,1.82,1.76,1.92,1.99,1.86,1.95
Basket,17/01/2015,01:00,2014/2015,Regular,Indiana Pacers,Detroit Pistons,96,98,A,U,2,194,,,,19,23,A,2.08,1.83,2.02,1.88,1.95,1.86
Basket,17/01/2015,00:00,2014/2015,Regular,Orlando Magic,Memphis Grizzlies,96,106,A,U,10,202,,,,28,27,H,3.24,1.38,3.27,1.39,3.15,1.38
Basket,17/01/2015,00:00,2014/2015,Regular,Philadelphia 76ers,New Orleans Pelicans,96,81,H,U,15,177,,,,33,22,H,3.64,1.33,4.61,1.24,4.25,1.23
Basket,17/01/2015,00:00,2014/2015,Regular,Washington Wizards,Brooklyn Nets,80,102,A,U,22,182,,,,24,18,H,1.18,4.8,1.2,5.23,1.15,5.75
Basket,16/01/2015,03:30,2014/2015,Regular,Los Angeles Lakers,Cleveland Cavaliers,102,109,A,U,7,211,,,,30,30,D,3.1,1.38,3.22,1.4,3.05,1.4
Basket,16/01/2015,01:00,2014/2015,Regular,Houston Rockets,Oklahoma City Thunder,112,101,H,U,11,213,,,,40,18,H,1.83,1.99,1.87,2.04,1.8,2.05
Basket,15/01/2015,20:00,2014/2015,Regular,Milwaukee Bucks,New York Knicks,95,79,H,U,16,174,,,,31,13,H,1.4,3.22,1.4,3.22,1.37,3.2
Basket,15/01/2015,03:30,2014/2015,Regular,Golden State Warriors,Miami Heat,104,89,H,U,15,193,,,,26,18,H,1.03,13,1.04,15.5,1.04,13.5
Basket,15/01/2015,03:30,2014/2015,Regular,Portland Trail Blazers,Los Angeles Clippers,94,100,A,U,6,194,,,,21,27,A,1.61,2.34,1.61,2.49,1.57,2.55
Basket,15/01/2015,02:00,2014/2015,Regular,Denver Nuggets,Dallas Mavericks,114,107,H,O,7,221,,,,28,24,H,1.83,2.15,1.81,2.12,1.76,2.1
Basket,15/01/2015,01:00,2014/2015,Regular,Boston Celtics,Atlanta Hawks,91,105,A,U,14,196,,,,24,24,D,2,1.34,3.56,1.34,3.65,1.3
Basket,15/01/2015,01:00,2014/2015,Regular,Chicago Bulls,Washington Wizards,99,105,A,U,6,204,,,,32,26,H,1.42,2.93,1.43,3.05,1.42,2.95
Basket,15/01/2015,00:30,2014/2015,Regular,Brooklyn Nets,Memphis Grizzlies,92,103,A,U,11,195,,,,23,32,A,3.32,1.38,3.35,1.38,3.3,1.35
Basket,15/01/2015,00:30,2014/2015,Regular,Detroit Pistons,New Orleans Pelicans,94,105,A,U,11,199,,,,18,22,A,1.55,2.48,1.58,2.56,1.57,2.55
Basket,15/01/2015,00:30,2014/2015,Regular,Toronto Raptors,Philadelphia 76ers,100,84,H,U,16,184,,,,34,19,H,1.04,21,1.02,23,1.02,17
Basket,15/01/2015,00:00,2014/2015,Regular,Charlotte Hornets,San Antonio Spurs,93,98,A,U,5,191,,,,18,22,A,2.71,1.56,2.66,1.54,2.65,1.54
Basket,15/01/2015,00:00,2014/2015,Regular,Orlando Magic,Houston Rockets,120,113,H,O,7,233,,,,29,19,H,4.3,1.26,4.3,1.26,4.2,1.25
Basket,14/01/2015,03:30,2014/2015,Regular,Los Angeles Lakers,Miami Heat,75,78,A,U,3,153,,,,12,22,A,1.95,1.95,1.88,2.02,1.86,1.95
Basket,14/01/2015,03:00,2014/2015,Regular,Sacramento Kings,Dallas Mavericks,104,108,A,U,4,212,OT,99,99,33,29,H,2.66,1.49,2.91,1.47,2.8,1.45
Basket,14/01/2015,02:00,2014/2015,Regular,Phoenix Suns,Cleveland Cavaliers,107,100,H,U,7,207,,,,31,24,H,1.51,2.74,1.54,2.66,1.55,2.6
Basket,14/01/2015,02:00,2014/2015,Regular,Utah Jazz,Golden State Warriors,105,116,A,O,11,221,,,,26,25,H,4.05,1.29,4.05,1.29,3.8,1.27
Basket,14/01/2015,00:00,2014/2015,Regular,Indiana Pacers,Minnesota Timberwolves,101,110,A,U,9,211,,,,21,25,A,1.17,6,1.17,5.98,1.15,5.75
Basket,14/01/2015,00:00,2014/2015,Regular,Philadelphia 76ers,Atlanta Hawks,87,105,A,U,18,192,,,,20,25,A,6.9,1.14,6.87,1.14,6.75,1.11
Basket,14/01/2015,00:00,2014/2015,Regular,Washington Wizards,San Antonio Spurs,101,93,H,U,8,194,,,,31,24,H,1.79,2.03,1.86,2.05,1.8,2.05
Basket,13/01/2015,01:00,2014/2015,Regular,Chicago Bulls,Orlando Magic,114,121,A,O,7,235,,,,21,29,A,1.16,6.6,1.15,6.34,1.12,6.5
Basket,13/01/2015,00:30,2014/2015,Regular,Boston Celtics,New Orleans Pelicans,108,100,H,U,8,208,,,,22,22,D,2.65,1.5,2.84,1.49,2.7,1.5
Basket,13/01/2015,00:30,2014/2015,Regular,Brooklyn Nets,Houston Rockets,99,113,A,U,14,212,,,,28,37,A,3.08,1.35,3.35,1.38,3.2,1.37
Basket,13/01/2015,00:30,2014/2015,Regular,Toronto Raptors,Detroit Pistons,111,114,A,O,3,225,,,,32,20,H,1.39,3,1.43,3.05,1.41,3
Basket,12/01/2015,02:30,2014/2015,Regular,Los Angeles Lakers,Portland Trail Blazers,94,106,A,U,12,200,,,,20,23,A,3.4,1.36,3.44,1.36,3.35,1.34
Basket,12/01/2015,02:00,2014/2015,Regular,Sacramento Kings,Cleveland Cavaliers,103,84,H,U,19,187,,,,30,29,H,1.63,2.29,1.65,2.39,1.68,2.25
Basket,11/01/2015,23:00,2014/2015,Regular,Memphis Grizzlies,Phoenix Suns,122,110,H,O,12,232,OT,101,101,22,15,H,1.45,2.79,1.48,2.88,1.45,2.8
Basket,11/01/2015,20:30,2014/2015,Regular,Los Angeles Clippers,Miami Heat,90,104,A,U,14,194,,,,29,30,A,1.16,5,1.17,5.8,1.16,5.5
Basket,11/01/2015,20:00,2014/2015,Regular,Atlanta Hawks,Washington Wizards,120,89,H,U,31,209,,,,34,22,H,1.53,2.56,1.56,2.62,1.54,2.65
Basket,11/01/2015,03:00,2014/2015,Regular,Portland Trail Blazers,Orlando Magic,103,92,H,U,11,195,,,,26,13,H,1.1,9.4,1.1,8.95,1.07,9
Basket,11/01/2015,01:00,2014/2015,Regular,Chicago Bulls,Milwaukee Bucks,95,87,H,U,8,182,,,,29,19,H,1.28,3.74,1.3,3.92,1.28,3.75
Basket,11/01/2015,01:00,2014/2015,Regular,Houston Rockets,Utah Jazz,97,82,H,U,15,179,,,,23,23,D,1.12,6.6,1.13,7.22,1.11,6.75
Basket,11/01/2015,01:00,2014/2015,Regular,Minnesota Timberwolves,San Antonio Spurs,93,108,A,U,15,201,,,,18,27,A,5.9,1.16,5.98,1.17,5.75,1.15
Basket,11/01/2015,00:30,2014/2015,Regular,Detroit Pistons,Brooklyn Nets,98,93,H,U,5,191,,,,22,21,H,1.02,1.01,1.52,2.73,1.47,2.75
Basket,11/01/2015,00:30,2014/2015,Regular,Philadelphia 76ers,Indiana Pacers,93,92,H,U,1,185,,,,19,21,A,3.32,1.37,3.31,1.38,3.25,1.36
Basket,11/01/2015,00:30,2014/2015,Regular,Toronto Raptors,Boston Celtics,109,96,H,U,13,205,,,,19,26,A,1.11,6.7,1.13,7.38,1.11,6.75
Basket,10/01/2015,20:30,2014/2015,Regular,Los Angeles Clippers,Dallas Mavericks,120,100,H,O,20,220,,,,30,24,H,1.64,2.28,1.68,2.32,1.66,2.3
Basket,10/01/2015,18:00,2014/2015,Regular,New York Knicks,Charlotte Hornets,82,110,A,U,28,192,,,,18,21,A,3.82,1.29,4,1.29,4,1.26
Basket,10/01/2015,03:30,2014/2015,Regular,Golden State Warriors,Cleveland Cavaliers,112,94,H,U,18,206,,,,30,32,A,1.13,6.5,1.1,8.6,1.09,8
Basket,10/01/2015,03:30,2014/2015,Regular,Los Angeles Lakers,Orlando Magic,101,84,H,U,17,185,,,,29,20,H,1.61,2.35,1.68,2.34,1.66,2.3
Basket,10/01/2015,03:00,2014/2015,Regular,Sacramento Kings,Denver Nuggets,108,118,A,O,10,226,,,,27,30,A,1.62,2.33,1.6,2.5,1.6,2.45
Basket,10/01/2015,01:30,2014/2015,Regular,Milwaukee Bucks,Minnesota Timberwolves,98,84,H,U,14,182,,,,19,22,A,1.2,4.8,1.23,4.8,1.22,4.5
Basket,10/01/2015,01:30,2014/2015,Regular,San Antonio Spurs,Phoenix Suns,100,95,H,U,5,195,,,,29,18,H,1.49,2.69,1.5,2.8,1.47,2.75
Basket,10/01/2015,01:00,2014/2015,Regular,New Orleans Pelicans,Memphis Grizzlies,106,95,H,U,11,201,,,,31,19,H,1.81,2.16,1.79,2.14,1.76,2.1
Basket,10/01/2015,01:00,2014/2015,Regular,Oklahoma City Thunder,Utah Jazz,99,94,H,U,5,193,,,,27,27,D,1.13,6,1.12,7.71,1.11,6.75
Basket,10/01/2015,01:00,2014/2015,Regular,Washington Wizards,Chicago Bulls,102,86,H,U,16,188,,,,30,13,H,1.95,1.95,1.9,2.01,1.86,1.95
Basket,10/01/2015,00:30,2014/2015,Regular,Brooklyn Nets,Philadelphia 76ers,88,90,A,U,2,178,,,,32,23,H,1.14,6.2,1.15,6.34,1.14,6
Basket,10/01/2015,00:30,2014/2015,Regular,Detroit Pistons,Atlanta Hawks,103,106,A,U,3,209,,,,22,31,A,2.22,1.67,2.31,1.69,2.15,1.74
